Rolling Window,Stop Loss Points,Take Profit Points,Exposure Time (%),Final Account Balance ($),Equity Peak ($),Total Return (%),Annualized Return (%),Benchmark Return (%),Volatility (Annual %),Total Trades,Winning Trades,Losing Trades,Win Rate (%),Profit Factor,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown (%),Average Drawdown (%),Max Drawdown Duration (days),Average Drawdown Duration (days),Sharpe Ratio Float
25,8,8,2.33,"9,279.72","9,957.20",85.59,16.87,43.28,1.42,1097,619,478,56.43,1.22,0.26,3.03,1.52,-11.13,-11.13,0.96,0.30,0.26
25,6,10,2.31,"9,633.36","9,932.24",92.67,17.98,43.28,1.45,1086,482,604,44.38,1.25,0.26,4.36,2.80,-6.43,-6.43,0.96,0.31,0.26
25,6,25,1.81,"11,337.24","12,043.72",126.74,22.92,43.28,2.07,849,212,637,24.97,1.32,0.26,8.76,2.31,-9.91,-9.91,0.96,0.34,0.26
20,6,10,2.38,"9,513.68","9,867.44",90.27,17.60,43.21,1.47,1118,493,625,44.10,1.23,0.26,4.13,2.63,-6.70,-6.70,0.96,0.31,0.26
10,10,25,1.93,"12,425.32","13,259.44",148.51,25.77,43.91,2.63,907,308,599,33.96,1.24,0.26,5.36,2.14,-12.04,-12.04,0.96,0.31,0.26
20,9,30,1.56,"12,743.60","13,210.24",154.87,26.60,43.21,2.57,735,214,521,29.12,1.32,0.26,7.96,2.00,-13.32,-13.32,0.96,0.36,0.26
20,9,28,1.59,"12,638.72","13,285.36",152.77,26.33,43.21,2.52,747,228,519,30.52,1.32,0.26,7.62,1.85,-14.27,-14.27,0.96,0.35,0.26
20,9,27,1.61,"12,388.80","12,945.44",147.78,25.70,43.21,2.45,755,235,520,31.13,1.31,0.26,7.26,1.94,-13.22,-13.22,0.96,0.36,0.26
25,5,9,2.45,"9,010.24","9,463.92",80.20,16.00,43.28,1.29,1149,488,661,42.47,1.23,0.26,4.27,2.80,-5.72,-5.72,0.96,0.30,0.26
15,9,24,1.75,"11,778.24","12,521.08",135.56,24.11,43.82,2.31,824,272,552,33.01,1.27,0.26,6.01,2.01,-11.99,-11.99,0.96,0.34,0.26
15,9,25,1.73,"12,024.40","12,662.24",140.49,24.76,43.82,2.41,815,263,552,32.27,1.28,0.26,6.33,1.95,-12.72,-12.72,0.96,0.34,0.26
30,9,24,1.60,"11,688.76","12,339.12",133.78,23.87,43.59,2.25,751,251,500,33.42,1.29,0.26,6.48,2.21,-10.78,-10.78,0.96,0.36,0.26
30,9,25,1.58,"11,953.68","12,669.04",139.07,24.57,43.59,2.30,743,243,500,32.71,1.30,0.26,6.85,2.24,-10.95,-10.95,0.96,0.37,0.26
10,10,27,1.86,"13,126.24","13,585.32",162.52,27.52,43.91,2.75,874,286,588,32.72,1.27,0.26,6.14,1.89,-14.57,-14.57,0.96,0.32,0.26
15,10,13,2.14,"10,786.32","11,548.20",115.73,21.39,43.82,1.87,1007,499,508,49.55,1.22,0.26,3.56,2.05,-10.45,-10.45,0.96,0.31,0.26
15,6,10,2.47,"9,659.12","9,970.88",93.18,18.05,43.82,1.49,1162,512,650,44.06,1.23,0.26,4.10,2.66,-6.78,-6.78,0.96,0.30,0.26
15,10,27,1.64,"12,720.20","13,426.84",154.40,26.54,43.82,2.58,770,255,515,33.12,1.29,0.26,6.60,1.73,-15.30,-15.30,0.96,0.35,0.26
15,10,28,1.62,"12,936.36","13,733.00",158.73,27.08,43.82,2.64,761,247,514,32.46,1.30,0.26,6.90,1.54,-17.64,-17.64,0.96,0.35,0.26
15,10,29,1.60,"12,631.28","13,332.92",152.63,26.31,43.82,2.66,753,237,516,31.47,1.29,0.26,6.76,1.52,-17.30,-17.30,0.96,0.35,0.26
15,5,9,2.61,"9,037.28","9,464.80",80.75,16.09,43.82,1.32,1228,518,710,42.18,1.22,0.26,4.03,2.96,-5.44,-5.44,0.96,0.29,0.26
20,5,9,2.51,"8,940.56","9,420.48",78.81,15.78,43.21,1.30,1181,499,682,42.25,1.22,0.26,4.09,2.62,-6.02,-6.02,0.96,0.29,0.26
10,10,30,1.79,"13,404.68","13,867.52",168.09,28.20,43.91,2.88,843,258,585,30.60,1.28,0.26,6.70,1.83,-15.41,-15.41,0.96,0.32,0.26
15,7,10,2.41,"9,621.32","9,984.36",92.43,17.94,43.82,1.57,1132,537,595,47.44,1.21,0.25,3.58,2.22,-8.08,-8.08,0.96,0.30,0.25
25,9,24,1.63,"11,371.40","12,068.00",127.43,23.01,43.28,2.29,765,253,512,33.07,1.27,0.25,6.08,2.10,-10.95,-10.95,0.96,0.36,0.25
30,8,8,2.30,"9,217.08","9,933.32",84.34,16.67,43.59,1.44,1083,611,472,56.42,1.22,0.25,3.02,1.47,-11.37,-11.37,0.96,0.31,0.25
25,10,26,1.54,"11,924.72","12,602.60",138.49,24.49,43.28,2.49,722,244,478,33.80,1.28,0.25,6.28,1.54,-15.88,-15.88,0.96,0.37,0.25
25,9,14,1.98,"10,365.56","10,897.00",107.31,20.17,43.28,1.84,931,421,510,45.22,1.23,0.25,3.98,2.24,-9.01,-9.01,0.96,0.33,0.25
10,9,13,2.42,"10,678.88","11,275.68",113.58,21.06,43.91,1.98,1138,530,608,46.57,1.20,0.25,3.43,1.82,-11.55,-11.55,0.96,0.29,0.25
25,10,27,1.52,"12,259.64","13,100.04",145.19,25.37,43.28,2.54,714,237,477,33.19,1.30,0.25,6.69,1.59,-15.91,-15.91,0.96,0.37,0.25
20,9,26,1.62,"11,893.88","12,288.00",137.88,24.41,43.21,2.41,763,241,522,31.59,1.29,0.25,6.67,1.86,-13.09,-13.09,0.96,0.36,0.25
15,8,9,2.42,"9,452.64","9,954.40",89.05,17.41,43.82,1.52,1139,605,534,53.12,1.20,0.25,3.02,1.83,-9.52,-9.52,0.96,0.30,0.25
20,10,13,2.05,"10,408.40","11,119.04",108.17,20.30,43.21,1.85,965,477,488,49.43,1.22,0.25,3.47,2.37,-8.56,-8.56,0.96,0.32,0.25
10,6,11,2.73,"9,691.56","10,128.24",93.83,18.14,43.91,1.57,1281,526,755,41.06,1.20,0.25,3.78,1.85,-9.78,-9.78,0.96,0.27,0.25
20,7,10,2.31,"9,637.12","10,053.52",92.74,17.99,43.21,1.54,1087,518,569,47.65,1.22,0.25,3.74,2.60,-6.92,-6.92,0.96,0.31,0.25
30,10,24,1.56,"11,471.08","12,410.20",129.42,23.28,43.59,2.36,733,259,474,35.33,1.27,0.25,5.72,1.84,-12.65,-12.65,0.96,0.37,0.25
15,10,12,2.19,"10,354.04","11,162.16",107.08,20.14,43.82,1.83,1029,528,501,51.31,1.21,0.25,3.23,1.80,-11.17,-11.17,0.96,0.31,0.25
30,10,25,1.55,"11,724.76","12,733.88",134.50,23.97,43.59,2.43,726,251,475,34.57,1.28,0.25,6.03,1.86,-12.89,-12.89,0.96,0.37,0.25
30,10,26,1.51,"11,690.84","12,497.48",133.82,23.87,43.59,2.46,709,239,470,33.71,1.28,0.25,6.18,1.61,-14.79,-14.79,0.96,0.37,0.25
30,10,27,1.49,"12,185.76","12,974.92",143.72,25.18,43.59,2.51,701,233,468,33.24,1.30,0.25,6.74,1.68,-14.96,-14.96,0.96,0.37,0.25
30,6,25,1.78,"11,092.12","11,736.12",121.84,22.24,43.59,2.10,837,208,629,24.85,1.31,0.25,8.56,2.10,-10.60,-10.60,0.96,0.34,0.25
30,6,26,1.74,"11,125.68","11,634.80",122.51,22.34,43.59,2.13,818,198,620,24.21,1.32,0.25,8.88,1.87,-11.93,-11.93,0.96,0.35,0.25
15,10,30,1.59,"12,672.48","13,279.12",153.45,26.42,43.82,2.75,748,230,518,30.75,1.29,0.25,6.89,1.49,-17.67,-17.67,0.96,0.35,0.25
25,5,8,2.50,"8,526.76","8,988.44",70.54,14.40,43.28,1.24,1176,529,647,44.98,1.21,0.25,3.65,2.07,-6.96,-6.96,0.96,0.29,0.25
30,10,30,1.46,"12,351.84","13,056.00",147.04,25.60,43.59,2.60,684,212,472,30.99,1.30,0.25,7.20,1.85,-13.82,-13.82,0.96,0.37,0.25
10,10,26,1.89,"12,547.64","13,071.80",150.95,26.08,43.91,2.69,889,295,594,33.18,1.25,0.25,5.59,1.89,-13.83,-13.83,0.96,0.32,0.25
10,10,24,1.95,"12,124.16","12,725.68",142.48,25.00,43.91,2.59,916,318,598,34.72,1.23,0.25,5.06,2.19,-11.39,-11.39,0.96,0.31,0.25
15,4,7,2.81,"8,016.96","8,447.36",60.34,12.64,43.82,1.11,1321,565,756,42.77,1.19,0.24,3.45,2.02,-6.26,-6.26,0.96,0.27,0.24
30,10,13,1.95,"10,056.68","10,721.88",101.13,19.26,43.59,1.87,918,453,465,49.35,1.21,0.24,3.41,1.97,-9.79,-9.79,0.96,0.34,0.24
25,10,15,1.90,"10,242.68","11,071.64",104.85,19.81,43.28,1.93,893,408,485,45.69,1.21,0.24,3.65,2.15,-9.21,-9.21,0.96,0.33,0.24
20,10,29,1.54,"11,921.00","12,817.64",138.42,24.49,43.21,2.63,725,226,499,31.17,1.27,0.24,6.38,1.60,-15.34,-15.34,0.96,0.36,0.24
20,10,28,1.56,"11,952.32","12,938.96",139.05,24.57,43.21,2.67,732,234,498,31.97,1.27,0.24,6.31,1.47,-16.69,-16.69,0.96,0.36,0.24
20,10,27,1.57,"11,852.40","12,744.04",137.05,24.30,43.21,2.59,740,242,498,32.70,1.27,0.24,6.12,1.62,-15.02,-15.02,0.96,0.36,0.24
25,10,25,1.57,"11,583.64","12,469.00",131.67,23.59,43.28,2.48,739,254,485,34.37,1.26,0.24,5.81,1.80,-13.13,-13.13,0.96,0.36,0.24
30,3,6,2.70,"7,418.92","7,683.76",48.38,10.46,43.59,0.90,1267,511,756,40.33,1.20,0.24,3.80,2.04,-5.14,-5.14,0.96,0.28,0.24
20,10,12,2.10,"10,034.88","10,772.52",100.70,19.20,43.21,1.81,988,506,482,51.21,1.20,0.24,3.16,1.79,-10.72,-10.72,0.96,0.32,0.24
20,9,25,1.66,"11,262.80","11,854.40",125.26,22.72,43.21,2.41,780,249,531,31.92,1.26,0.24,5.91,1.91,-11.88,-11.88,0.96,0.35,0.24
20,8,8,2.41,"8,956.32","9,595.04",79.13,15.83,43.21,1.45,1132,633,499,55.92,1.19,0.24,2.71,1.41,-11.19,-11.19,0.96,0.30,0.24
30,10,12,2.00,"10,023.16","10,717.08",100.46,19.16,43.59,1.79,941,484,457,51.43,1.21,0.24,3.31,2.06,-9.31,-9.31,0.96,0.33,0.24
25,10,12,2.03,"10,075.80","10,820.96",101.52,19.32,43.28,1.80,955,491,464,51.41,1.21,0.24,3.29,1.79,-10.77,-10.77,0.96,0.33,0.24
30,5,8,2.47,"8,517.84","8,927.04",70.36,14.37,43.59,1.24,1159,522,637,45.04,1.21,0.24,3.69,1.77,-8.13,-8.13,0.96,0.30,0.24
30,10,11,2.05,"9,943.40","10,591.04",98.87,18.92,43.59,1.76,965,518,447,53.68,1.22,0.24,3.18,2.21,-8.57,-8.57,0.96,0.33,0.24
10,10,15,2.29,"10,615.76","11,401.32",112.32,20.88,43.91,2.07,1076,486,590,45.17,1.19,0.24,3.25,2.33,-8.98,-8.98,0.96,0.30,0.24
15,10,24,1.71,"11,351.80","12,393.40",127.04,22.96,43.82,2.44,805,280,525,34.78,1.24,0.24,5.13,1.63,-14.04,-14.04,0.96,0.34,0.24
25,7,9,2.31,"8,995.84","9,687.20",79.92,15.96,43.28,1.44,1084,541,543,49.91,1.20,0.24,3.23,1.98,-8.04,-8.04,0.96,0.31,0.24
15,10,25,1.70,"11,761.72","12,698.32",135.23,24.06,43.82,2.53,797,272,525,34.13,1.25,0.24,5.54,1.62,-14.87,-14.87,0.96,0.34,0.24
15,10,26,1.66,"11,884.04","12,613.16",137.68,24.39,43.82,2.55,779,260,519,33.38,1.26,0.24,5.81,1.71,-14.28,-14.28,0.96,0.35,0.24
20,3,6,2.81,"7,441.96","7,755.52",48.84,10.54,43.21,0.92,1321,531,790,40.20,1.19,0.24,3.69,1.98,-5.33,-5.33,0.96,0.28,0.24
20,5,8,2.58,"8,453.36","8,915.04",69.07,14.15,43.21,1.26,1211,542,669,44.76,1.20,0.24,3.47,1.78,-7.96,-7.96,0.96,0.29,0.24
30,7,9,2.28,"8,986.96","9,684.48",79.74,15.93,43.59,1.45,1071,535,536,49.95,1.21,0.24,3.26,1.96,-8.11,-8.11,0.96,0.31,0.24
30,9,14,1.95,"10,300.40","10,785.60",106.01,19.98,43.59,1.89,915,414,501,45.25,1.23,0.24,4.00,2.05,-9.75,-9.75,0.96,0.33,0.24
25,10,13,1.98,"10,144.32","10,860.76",102.89,19.52,43.28,1.86,932,460,472,49.36,1.21,0.24,3.42,2.04,-9.58,-9.58,0.96,0.33,0.24
10,8,11,2.59,"10,005.92","10,533.92",100.12,19.10,43.91,1.77,1217,581,636,47.74,1.19,0.24,3.17,1.85,-10.33,-10.33,0.96,0.28,0.24
15,5,8,2.67,"8,560.04","9,047.96",71.20,14.51,43.82,1.28,1254,561,693,44.74,1.20,0.24,3.45,1.93,-7.51,-7.51,0.96,0.28,0.24
10,9,14,2.38,"10,458.68","11,050.48",109.17,20.43,43.91,2.02,1118,497,621,44.45,1.19,0.24,3.37,1.84,-11.12,-11.12,0.96,0.29,0.24
30,10,15,1.87,"10,335.04","11,112.76",106.70,20.09,43.59,1.94,879,403,476,45.85,1.22,0.24,3.77,2.31,-8.71,-8.71,0.96,0.34,0.24
10,9,12,2.47,"10,312.84","10,924.64",106.26,20.00,43.91,1.91,1159,561,598,48.40,1.19,0.24,3.15,1.55,-12.93,-12.93,0.96,0.28,0.24
10,7,11,2.65,"9,524.96","10,101.68",90.50,17.63,43.91,1.71,1246,552,694,44.30,1.18,0.23,3.20,1.72,-10.26,-10.26,0.96,0.28,0.23
30,6,9,2.35,"8,642.28","9,203.52",72.85,14.79,43.59,1.40,1103,508,595,46.06,1.20,0.23,3.37,2.10,-7.05,-7.05,0.96,0.30,0.23
20,9,24,1.68,"10,921.64","11,618.24",118.43,21.77,43.21,2.34,789,257,532,32.57,1.24,0.23,5.50,1.88,-11.59,-11.59,0.96,0.35,0.23
20,9,10,2.24,"9,365.52","9,740.60",87.31,17.14,43.21,1.68,1052,558,494,53.04,1.19,0.23,2.85,1.92,-8.91,-8.91,0.96,0.31,0.23
20,10,14,2.02,"9,773.24","10,575.92",95.46,18.41,43.21,1.92,949,445,504,46.89,1.18,0.23,3.12,2.07,-8.89,-8.89,0.96,0.32,0.23
20,10,30,1.53,"11,855.96","12,662.60",137.12,24.31,43.21,2.74,721,219,502,30.37,1.27,0.23,6.41,1.55,-15.66,-15.66,0.96,0.36,0.23
25,3,6,2.74,"7,319.12","7,616.44",46.38,10.08,43.28,0.92,1287,516,771,40.09,1.19,0.23,3.59,1.84,-5.47,-5.47,0.96,0.28,0.23
30,4,7,2.60,"7,852.20","8,197.64",57.04,12.05,43.59,1.09,1220,523,697,42.87,1.19,0.23,3.53,2.39,-5.04,-5.04,0.96,0.29,0.23
20,10,26,1.59,"11,492.48","12,221.60",129.85,23.34,43.21,2.55,748,249,499,33.29,1.25,0.23,5.71,1.57,-14.86,-14.86,0.96,0.36,0.23
20,10,25,1.62,"11,228.88","12,165.48",124.58,22.62,43.21,2.54,763,259,504,33.94,1.24,0.23,5.34,1.63,-13.88,-13.88,0.96,0.35,0.23
20,10,11,2.16,"9,583.88","10,280.24",91.68,17.82,43.21,1.77,1013,538,475,53.11,1.19,0.23,2.81,1.94,-9.21,-9.21,0.96,0.32,0.23
25,10,24,1.59,"10,923.72","11,914.08",118.47,21.77,43.28,2.43,747,260,487,34.81,1.24,0.23,5.16,1.71,-12.76,-12.76,0.96,0.36,0.23
15,10,14,2.10,"9,917.36","10,702.52",98.35,18.84,43.82,1.96,986,462,524,46.86,1.18,0.23,3.10,1.85,-10.20,-10.20,0.96,0.31,0.23
25,6,9,2.38,"8,623.68","9,203.76",72.47,14.73,43.28,1.40,1118,514,604,45.97,1.19,0.23,3.30,2.03,-7.25,-7.25,0.96,0.30,0.23
15,10,11,2.24,"9,688.04","10,444.88",93.76,18.14,43.82,1.80,1054,559,495,53.04,1.18,0.23,2.76,1.65,-11.03,-11.03,0.96,0.31,0.23
25,10,11,2.09,"9,594.80","10,249.16",91.90,17.86,43.28,1.80,980,522,458,53.27,1.20,0.23,2.91,1.79,-9.99,-9.99,0.96,0.32,0.23
25,6,8,2.45,"8,274.00","8,844.44",65.48,13.54,43.28,1.35,1150,560,590,48.70,1.18,0.22,2.89,1.43,-9.48,-9.48,0.96,0.30,0.22
10,10,12,2.43,"9,785.16","10,570.72",95.70,18.43,43.91,1.98,1141,575,566,50.39,1.16,0.22,2.60,1.40,-13.17,-13.17,0.96,0.29,0.22
20,10,24,1.64,"10,713.96","11,755.56",114.28,21.18,43.21,2.47,771,266,505,34.50,1.22,0.22,4.83,1.57,-13.49,-13.49,0.96,0.35,0.22
30,9,10,2.14,"9,258.80","9,685.16",85.18,16.80,43.59,1.71,1005,534,471,53.13,1.20,0.22,2.92,1.61,-10.42,-10.42,0.96,0.32,0.22
25,9,10,2.17,"9,230.20","9,668.28",84.60,16.71,43.28,1.71,1020,541,479,53.04,1.19,0.22,2.85,1.64,-10.22,-10.22,0.96,0.32,0.22
10,10,13,2.38,"9,992.44","10,768.00",99.85,19.05,43.91,2.05,1119,542,577,48.44,1.17,0.22,2.77,1.39,-13.66,-13.66,0.96,0.29,0.22
15,8,8,2.50,"8,824.24","9,442.20",76.48,15.40,43.82,1.50,1174,653,521,55.62,1.18,0.22,2.52,1.40,-10.98,-10.98,0.96,0.29,0.22
15,3,6,2.93,"7,236.28","7,582.32",44.73,9.77,43.82,0.95,1378,547,831,39.70,1.17,0.22,3.24,1.54,-6.36,-6.36,0.96,0.26,0.22
20,7,9,2.37,"8,636.16","9,363.76",72.72,14.77,43.21,1.47,1116,551,565,49.37,1.18,0.22,2.85,1.70,-8.71,-8.71,0.96,0.30,0.22
25,4,7,2.64,"7,702.40","8,090.32",54.05,11.51,43.28,1.11,1240,528,712,42.58,1.18,0.22,3.29,2.04,-5.63,-5.63,0.96,0.29,0.22
10,5,9,2.92,"8,522.48","8,994.08",70.45,14.38,43.91,1.39,1373,565,808,41.15,1.17,0.22,3.15,1.62,-8.85,-8.85,0.96,0.26,0.22
15,9,10,2.33,"9,228.44","9,664.00",84.57,16.71,43.82,1.72,1094,577,517,52.74,1.18,0.22,2.66,1.58,-10.55,-10.55,0.96,0.30,0.22
20,6,9,2.45,"8,449.00","9,103.96",68.98,14.14,43.21,1.42,1150,525,625,45.65,1.18,0.22,3.06,1.73,-8.16,-8.16,0.96,0.29,0.22
30,10,14,1.92,"9,404.00","10,172.96",88.08,17.26,43.59,1.98,900,421,479,46.78,1.18,0.21,3.04,1.78,-9.67,-9.67,0.96,0.34,0.21
20,4,7,2.71,"7,606.48","7,994.40",52.13,11.16,43.21,1.12,1273,539,734,42.34,1.17,0.21,3.10,1.96,-5.70,-5.70,0.96,0.28,0.21
10,10,14,2.34,"9,578.48","10,413.56",91.57,17.79,43.91,2.11,1098,507,591,46.17,1.15,0.21,2.59,1.19,-14.91,-14.91,0.96,0.29,0.21
15,6,9,2.55,"8,480.72","8,998.68",69.61,14.25,43.82,1.45,1197,545,652,45.53,1.17,0.21,2.97,1.88,-7.60,-7.60,0.96,0.29,0.21
30,6,8,2.41,"8,143.84","8,673.80",62.88,13.08,43.59,1.36,1134,551,583,48.59,1.17,0.21,2.82,1.24,-10.57,-10.57,0.96,0.30,0.21
25,7,8,2.39,"8,363.72","9,063.68",67.27,13.85,43.28,1.41,1122,587,535,52.32,1.17,0.21,2.63,1.38,-10.06,-10.06,0.96,0.30,0.21
15,7,9,2.47,"8,569.12","9,136.72",71.38,14.55,43.82,1.51,1162,571,591,49.14,1.17,0.21,2.69,1.69,-8.60,-8.60,0.96,0.29,0.21
10,9,11,2.53,"9,366.88","9,942.40",87.34,17.13,43.91,1.86,1188,593,595,49.92,1.16,0.21,2.52,1.31,-13.11,-13.11,0.96,0.28,0.21
10,5,8,2.98,"8,109.00","8,676.84",62.18,12.95,43.91,1.34,1400,613,787,43.79,1.15,0.21,2.71,1.14,-11.35,-11.35,0.96,0.26,0.21
25,10,14,1.95,"9,304.16","10,124.36",86.08,16.95,43.28,1.95,916,427,489,46.62,1.17,0.21,2.92,1.70,-9.97,-9.97,0.96,0.33,0.21
20,6,8,2.52,"8,020.60","8,644.28",60.41,12.65,43.21,1.38,1185,572,613,48.27,1.16,0.20,2.59,1.28,-9.85,-9.85,0.96,0.29,0.2
20,10,10,2.22,"8,859.16","9,554.24",77.18,15.51,43.21,1.81,1041,572,469,54.95,1.16,0.20,2.31,1.18,-13.14,-13.14,0.96,0.31,0.2
30,9,9,2.20,"8,487.84","9,174.16",69.76,14.27,43.59,1.64,1034,570,464,55.13,1.16,0.20,2.33,1.16,-12.27,-12.27,0.96,0.32,0.2
30,7,8,2.36,"8,196.08","8,898.56",63.92,13.27,43.59,1.45,1108,578,530,52.17,1.17,0.20,2.53,1.28,-10.35,-10.35,0.96,0.31,0.2
30,10,10,2.11,"8,918.68","9,608.80",78.37,15.71,43.59,1.81,993,548,445,55.19,1.17,0.20,2.46,1.24,-12.70,-12.70,0.96,0.32,0.2
15,6,8,2.61,"8,038.52","8,640.20",60.77,12.71,43.82,1.41,1227,591,636,48.17,1.15,0.20,2.52,1.40,-9.10,-9.10,0.96,0.29,0.2
15,10,10,2.30,"8,658.32","9,304.64",73.17,14.84,43.82,1.85,1082,591,491,54.62,1.15,0.19,2.10,1.05,-14.20,-14.20,0.96,0.30,0.19
25,10,10,2.15,"8,650.08","9,342.68",73.00,14.82,43.28,1.85,1008,553,455,54.86,1.16,0.19,2.25,1.03,-14.36,-14.36,0.96,0.32,0.19
10,3,6,3.25,"7,037.76","7,430.52",40.76,8.99,43.91,0.99,1526,596,930,39.06,1.13,0.19,2.68,1.04,-8.64,-8.64,0.96,0.24,0.19
20,9,9,2.30,"8,250.80","8,895.84",65.02,13.46,43.21,1.65,1080,591,489,54.72,1.14,0.19,2.08,1.24,-10.89,-10.89,0.96,0.31,0.19
10,6,10,2.78,"8,391.80","8,824.72",67.84,13.93,43.91,1.62,1305,552,753,42.30,1.14,0.19,2.67,1.39,-10.05,-10.05,0.96,0.27,0.19
30,10,9,2.18,"8,441.48","9,401.56",68.83,14.11,43.59,1.71,1023,588,435,57.48,1.15,0.19,2.11,1.09,-12.98,-12.98,0.96,0.32,0.19
25,9,9,2.23,"8,334.24","9,023.04",66.68,13.75,43.28,1.65,1049,576,473,54.91,1.15,0.19,2.19,1.12,-12.31,-12.31,0.96,0.31,0.19
10,10,11,2.49,"8,784.20","9,533.48",75.68,15.25,43.91,1.98,1170,607,563,51.88,1.13,0.18,2.01,1.15,-13.32,-13.32,0.96,0.28,0.18
10,8,10,2.65,"8,646.20","9,031.68",72.92,14.79,43.91,1.86,1245,611,634,49.08,1.14,0.18,2.26,1.39,-10.61,-10.61,0.96,0.28,0.18
15,7,8,2.55,"7,898.24","8,511.20",57.96,12.22,43.82,1.51,1199,618,581,51.54,1.14,0.18,2.12,1.06,-11.56,-11.56,0.96,0.29,0.18
20,7,8,2.46,"7,845.32","8,581.52",56.91,12.03,43.21,1.47,1157,597,560,51.60,1.14,0.18,2.16,1.19,-10.10,-10.10,0.96,0.29,0.18
10,4,7,3.13,"7,360.96","7,838.76",47.22,10.23,43.91,1.20,1471,611,860,41.54,1.13,0.18,2.43,0.94,-10.90,-10.90,0.96,0.25,0.18
30,10,8,2.25,"8,169.32","8,981.84",63.39,13.17,43.59,1.69,1057,637,420,60.26,1.15,0.18,1.90,0.87,-15.22,-15.22,0.96,0.31,0.18
25,9,8,2.31,"8,209.60","8,872.60",64.19,13.31,43.28,1.61,1085,628,457,57.88,1.15,0.18,2.06,0.91,-14.68,-14.68,0.96,0.30,0.18
30,9,8,2.28,"8,223.20","8,839.96",64.46,13.36,43.59,1.64,1070,620,450,57.94,1.15,0.18,2.09,0.90,-14.84,-14.84,0.96,0.31,0.18
10,7,10,2.70,"8,068.96","8,551.92",61.38,12.81,43.91,1.77,1271,578,693,45.48,1.12,0.17,2.12,1.03,-12.38,-12.38,0.96,0.27,0.17
25,10,8,2.28,"7,940.72","8,804.48",58.81,12.37,43.28,1.71,1072,643,429,59.98,1.13,0.17,1.73,0.74,-16.81,-16.81,0.96,0.30,0.17
25,10,9,2.21,"8,052.88","9,020.44",61.06,12.76,43.28,1.77,1038,592,446,57.03,1.13,0.17,1.84,0.86,-14.81,-14.81,0.96,0.31,0.17
15,5,7,2.73,"7,214.08","7,880.32",44.28,9.68,43.82,1.23,1283,598,685,46.61,1.12,0.17,2.09,0.97,-9.97,-9.97,0.96,0.28,0.17
15,9,9,2.39,"8,060.00","8,707.52",61.20,12.79,43.82,1.71,1125,612,513,54.40,1.13,0.17,1.87,1.17,-10.96,-10.96,0.96,0.30,0.17
20,10,9,2.27,"8,079.44","9,054.48",61.59,12.86,43.21,1.75,1069,609,460,56.97,1.13,0.17,1.80,0.95,-13.48,-13.48,0.96,0.31,0.17
10,8,9,2.72,"7,970.28","8,610.20",59.41,12.46,43.91,1.70,1278,655,623,51.25,1.12,0.17,1.79,1.14,-10.92,-10.92,0.96,0.27,0.17
20,9,8,2.38,"7,873.68","8,468.68",57.47,12.13,43.21,1.66,1118,642,476,57.42,1.13,0.17,1.78,0.83,-14.57,-14.57,0.96,0.30,0.17
30,5,7,2.52,"7,085.60","7,706.88",41.71,9.19,43.59,1.23,1185,553,632,46.67,1.13,0.16,2.13,0.93,-9.90,-9.90,0.96,0.29,0.16
25,5,7,2.56,"7,007.04","7,680.80",40.14,8.88,43.28,1.24,1204,560,644,46.51,1.12,0.16,2.02,0.92,-9.65,-9.65,0.96,0.29,0.16
15,9,8,2.47,"7,670.36","8,340.84",53.41,11.39,43.82,1.72,1161,663,498,57.11,1.12,0.15,1.60,0.89,-12.81,-12.81,0.96,0.29,0.15
20,5,7,2.63,"6,894.88","7,594.88",37.90,8.44,43.21,1.25,1238,573,665,46.28,1.11,0.15,1.86,0.83,-10.11,-10.11,0.96,0.28,0.15
10,6,9,2.86,"7,294.68","7,918.40",45.89,9.98,43.91,1.57,1343,590,753,43.93,1.10,0.15,1.75,0.88,-11.32,-11.32,0.96,0.27,0.15
15,10,9,2.37,"7,724.88","8,656.16",54.50,11.59,43.82,1.83,1113,629,484,56.51,1.11,0.15,1.53,0.79,-14.67,-14.67,0.96,0.29,0.15
10,9,10,2.60,"7,869.72","8,297.72",57.39,12.10,43.91,1.97,1222,625,597,51.15,1.10,0.15,1.61,0.81,-14.98,-14.98,0.96,0.27,0.15
20,10,8,2.35,"7,651.04","8,566.04",53.02,11.32,43.21,1.74,1104,658,446,59.60,1.12,0.15,1.52,0.70,-16.23,-16.23,0.96,0.30,0.15
30,4,6,2.65,"6,434.96","6,937.32",28.70,6.57,43.59,1.06,1246,558,688,44.78,1.10,0.14,1.73,0.76,-8.62,-8.62,0.96,0.29,0.14
10,8,8,2.80,"7,368.16","8,114.80",47.36,10.26,43.91,1.68,1316,708,608,53.80,1.09,0.14,1.39,0.80,-12.83,-12.83,0.96,0.27,0.14
15,10,8,2.44,"7,427.72","8,303.96",48.55,10.49,43.82,1.82,1147,680,467,59.29,1.10,0.14,1.33,0.69,-15.20,-15.20,0.96,0.29,0.14
10,6,8,2.93,"7,055.00","7,766.60",41.10,9.06,43.91,1.52,1375,643,732,46.76,1.09,0.14,1.52,0.65,-13.91,-13.91,0.96,0.26,0.14
10,10,10,2.57,"7,453.32","8,158.32",49.07,10.58,43.91,2.10,1207,643,564,53.27,1.08,0.13,1.26,0.54,-19.60,-19.60,0.96,0.28,0.13
