Short EMA,Long EMA,Total Return (%),Annualized Return (%),Benchmark Return (%),Volatility (Annual %),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown (%),Average Drawdown (%),Profit Factor,Total Trades,Winning Trades,Losing Trades,Win Rate (%),Exposure Time (%)
15,110,201.04780000000048,7.730026211924423,159.97451958806667,17.547186820410868,0.3817089561785506,0.2054664651339012,5.596835358294309,-35.921692729812904,-17.330131795667857,1.5971377468250814,114,43,71,37.719298245614034,67.51817894404046
15,120,196.6476000000005,7.622913053299696,159.97451958806667,18.48729354751615,0.3686566763297638,0.2260350059827809,5.5173776966677766,-35.64149688696605,-17.43653323442402,1.5892327745067196,113,38,75,33.6283185840708,67.82168827062915
15,130,203.67100000000048,7.7931897447298,159.97451958806667,18.742493208104744,0.37562055615043916,0.21898889194996385,5.266988376342841,-38.66934677790583,-18.845225262696065,1.6824026943499604,105,38,67,36.19047619047619,68.25798292760038
15,140,199.76960000000042,7.6990625000802115,159.97451958806667,19.91097804262467,0.3615745625500419,0.22102685582954565,5.0081831985796565,-39.88863667300669,-19.379319606617468,1.6889495403890027,98,36,62,36.734693877551024,68.53619981030667
15,150,218.6432000000004,8.144247841697961,159.97451958806667,17.98722211225932,0.4019582811081689,0.21911736794120126,6.762028206793567,-32.33396745969463,-16.953251714671907,1.8448705315913747,91,36,55,39.56043956043956,68.68163136263041
15,160,218.5180000000004,8.141376569428594,159.97451958806667,18.040978185559386,0.4038807699814894,0.22676131337790206,6.919736666666703,-31.578947368420945,-16.00428267874042,1.8387138375232315,90,37,53,41.11111111111111,68.94720202339552
15,170,190.2172000000004,7.463684009522176,159.97451958806667,18.64119416786615,0.37446463442240074,0.20955117307678048,5.728165895247166,-33.207348299362174,-16.89738009001566,1.7278539281043312,86,35,51,40.69767441860465,69.33291179260196
15,180,213.2668000000004,8.019990421698363,159.97451958806667,18.27419341728353,0.4050624661620259,0.21372966894263523,6.654737944985502,-32.047362610379245,-16.285161341923885,1.883585537600285,84,35,49,41.66666666666667,69.7439140056908
15,190,204.96580000000034,7.824179674181098,159.97451958806667,19.962195769367664,0.37917933958397193,0.21978200483018326,6.187435171275458,-33.12613293332484,-19.44240900715312,1.8909031005123775,79,30,49,37.9746835443038,70.10433133101486
15,200,192.21600000000035,7.513527569064493,159.97451958806667,20.889901349203686,0.36097139754222624,0.1911165464218556,5.070470929025378,-37.9089048513581,-20.735037127747745,1.7895009225137732,80,31,49,38.75,70.2687322162504
15,210,195.46580000000034,7.593892374951361,159.97451958806667,19.822589372413027,0.3756534081267299,0.22398161283349172,5.391410977606088,-36.25503616991775,-19.753267760194312,1.8075771009561246,79,28,51,35.44303797468354,70.41416376857413
15,220,220.54020000000034,8.187624424015416,159.97451958806667,20.7914968545693,0.38867004534642713,0.24734014226976297,5.554818970102783,-39.7024999711052,-20.976543988297276,1.9814218009478684,76,26,50,34.21052631578947,70.67973442933923
15,230,228.69020000000032,8.371299092502449,159.97451958806667,20.679223091150753,0.4002474832395785,0.24684413853144618,5.383250370335785,-42.481806393436536,-19.250109637138202,2.071322097164225,76,28,48,36.84210526315789,70.98324375592792
15,240,233.18960000000027,8.470889527060454,159.97451958806667,19.448221522595095,0.4230414168273255,0.2566311363366378,6.101968021765217,-38.21547395335934,-16.5578271509735,2.107312482133582,73,26,47,35.61643835616438,71.2677837496048
15,250,248.06320000000022,8.79140764019597,159.97451958806667,17.99588733735467,0.46267140730463446,0.2693593535534265,6.853745175772168,-36.193817196019765,-14.765860263780167,2.273640811841843,66,26,40,39.39393939393939,71.57129307619348
15,260,236.78760000000025,8.549629960175764,159.97451958806667,18.339003386231052,0.45061457150997125,0.2609516510928362,6.055025013298428,-39.105965620282724,-15.328681340574047,2.2041521013249428,63,26,37,41.269841269841265,71.81789440404678
15,270,203.86280000000028,7.797788078206547,159.97451958806667,18.27706356122229,0.42273706279310574,0.22583228281240936,5.5449614077358165,-36.76541368089411,-16.480385198069488,1.9869069369126016,64,26,38,40.625,72.00126462219411
15,280,182.3140000000003,7.26341680090139,159.97451958806667,20.83576448002525,0.3706624723282257,0.20917620161591277,5.031004715475567,-36.2380896680926,-15.996745761983252,1.7882437479301012,70,27,43,38.57142857142858,72.11508061966487
15,290,174.51360000000028,7.060561261143872,159.97451958806667,21.296983932669896,0.36227279777414345,0.20045735949816704,4.586126256870021,-38.05250667457721,-17.717498358879276,1.7277719486420715,68,26,42,38.23529411764706,72.36168194751818
15,300,191.36260000000027,7.492285564394008,159.97451958806667,19.798390222253403,0.3975151747133463,0.20601290095040553,4.938332164833717,-38.750451288536155,-15.291371181587316,1.8769347660317048,63,26,37,41.269841269841265,72.64622194119507
20,30,162.48780000000082,6.737038100179915,159.97451958806667,13.608771427160104,0.3640395323266331,0.15624049364819784,3.9264535765890094,-41.38283996755089,-10.594538101250807,1.3432872272774299,189,84,105,44.44444444444444,63.37654125829908
20,40,174.65780000000072,7.064359797464648,159.97451958806667,14.429241425542774,0.37077222771595564,0.15806684122512946,4.0422513132031845,-43.208050778415696,-12.235337319312865,1.404599979336553,164,65,99,39.63414634146341,64.14796079671198
20,50,160.75440000000066,6.689270076686782,159.97451958806667,15.843542081711732,0.3421434418563097,0.16137251564637006,4.140518140290531,-38.82470612451437,-14.868417055598371,1.3922438613990853,147,61,86,41.49659863945578,64.96996522288966
20,60,222.85020000000054,8.240122563012985,159.97451958806667,14.340508523533915,0.4384907219878729,0.19056959143468882,7.312626174385238,-30.47471519610877,-11.898827165217927,1.6688462300336744,126,56,70,44.44444444444444,65.69712298450838
20,70,218.09860000000052,8.131750592892505,159.97451958806667,14.23145571150726,0.440223501985232,0.194257359204914,8.511215079912331,-25.62484885556987,-11.276694827355838,1.7027803341401986,118,52,66,44.06779661016949,66.03224786595004
20,80,185.34780000000052,7.340904285724803,159.97451958806667,15.293455552011517,0.3903489177434331,0.18034752692375008,6.003863497504211,-30.87142139008475,-13.576716443658471,1.5588457880889508,114,48,66,42.10526315789473,66.4179576351565
20,90,208.57160000000044,7.909839248773154,159.97451958806667,16.661463672241528,0.396709089095233,0.18265972574432227,6.01739256616806,-34.661458049565326,-15.330006007160648,1.6419811910218742,108,45,63,41.66666666666667,66.90483717989251
20,100,231.44500000000045,8.432423989137238,159.97451958806667,16.90230772737835,0.4149351244276129,0.2220475953926872,7.39854107093846,-31.282518780509122,-15.429785310876978,1.7557071900341799,100,39,61,39.0,67.1893771735694
20,110,228.79520000000042,8.373637627421694,159.97451958806667,17.821252822255534,0.4019709864812368,0.2021756923613705,6.333492998690188,-36.12464718083953,-17.562327566081258,1.7979954825811513,101,38,63,37.62376237623762,67.53082516598167
20,120,249.06780000000026,8.812593088691933,159.97451958806667,16.198043535331156,0.44894787968191097,0.2240268393102513,7.657604706476407,-32.52554937829992,-15.622878767003579,2.0495267038156983,89,36,53,40.44943820224719,67.79639582674676
20,130,209.2678000000004,7.926270643009303,159.97451958806667,18.604226083020258,0.38063092409360133,0.2280003784097726,5.954638404983553,-35.14366209455474,-18.676660467656536,1.7686203327503218,89,35,54,39.325842696629216,68.11255137527664
20,140,207.56660000000036,7.886058627117221,159.97451958806667,18.777012041801793,0.37930969618143634,0.21252384347312753,6.080867082093365,-34.13437544313905,-19.177385163401734,1.8270738947662033,83,33,50,39.75903614457831,68.34018337021814
20,150,207.0416000000004,7.873607088270074,159.97451958806667,18.978648297809023,0.3780827105165193,0.19168732223350252,6.092725944589226,-33.981768076056014,-18.80987086666063,1.844756057356797,83,35,48,42.168674698795186,68.50458425545368
20,160,198.16640000000035,7.660051327639317,159.97451958806667,18.679325883326452,0.37909564456059974,0.1944482717058321,5.8579843505416545,-33.828427688045466,-17.36062445961454,1.8021612641808686,82,35,47,42.68292682926829,69.03572557698388
20,170,209.66520000000034,7.935634440180994,159.97451958806667,21.084280631659688,0.36577980821804373,0.18692732995499156,5.774752632314002,-36.30721752941742,-18.383453898292334,1.9253024171304256,76,31,45,40.78947368421053,69.45937401201391
20,180,206.33980000000034,7.8569313032991195,159.97451958806667,21.89394873116338,0.35968310360215106,0.17092333442127472,5.353723977354375,-38.54135941127961,-21.04963669558933,1.9353945216309636,74,30,44,40.54054054054054,69.85773000316155
20,190,200.91480000000033,7.726810077992319,159.97451958806667,22.467805037408304,0.35248623973411,0.17717690442249404,5.700673720891374,-35.24404479837248,-21.134670950098602,1.861775994207783,74,26,48,35.13513513513514,70.0158077774265
20,200,240.5636000000002,8.631426740673898,159.97451958806667,20.825488581941197,0.4004516220625895,0.19954974497012146,7.437732269194128,-32.343675638389854,-18.154578254994842,2.161070547397767,68,24,44,35.294117647058826,70.2687322162504
20,210,238.71260000000026,8.591436102702477,159.97451958806667,19.538915100889227,0.4167562048162513,0.20055207629680774,7.531655590508725,-31.694571947875865,-17.256291942015388,2.2237454579755087,63,24,39,38.095238095238095,70.41416376857413
20,220,244.9120000000002,8.72458184253626,159.97451958806667,17.6952928963421,0.4540512679175189,0.23681413256522285,7.888998003708799,-31.044753704445288,-14.628273770023878,2.339835420033416,60,23,37,38.333333333333336,70.69238065128043
20,230,233.01220000000023,8.466986739454008,159.97451958806667,17.97604334346436,0.44182818932166457,0.26923224480901586,6.770264663464933,-34.41700015915591,-15.814471515945062,2.175982348066494,61,24,37,39.34426229508197,70.97059753398672
20,240,232.7118000000002,8.460373537518763,159.97451958806667,17.224720036313457,0.4584983322210085,0.26083165222207205,7.1226265019025785,-32.67218910577984,-13.187398965793678,2.2350813244155825,59,25,34,42.3728813559322,71.22984508378121
20,250,225.01200000000026,8.288936335525033,159.97451958806667,16.7269906917972,0.4638680190365276,0.25371988556696706,7.939688126394429,-28.34015598824065,-12.600943159353678,2.2202836113262316,60,26,34,43.333333333333336,71.49541574454632
20,260,206.08720000000025,7.8509204420343925,159.97451958806667,18.01000338050332,0.42624866369394665,0.2506785281144504,6.105845279836948,-33.75244385581674,-13.315091410347229,2.0347405205655535,61,26,35,42.62295081967213,71.7862788491938
20,270,182.11220000000026,7.258235046120909,159.97451958806667,19.45613807681999,0.3854561177755194,0.23473204136529585,5.113429489989863,-35.61449323912772,-16.148045287761484,1.8254646723881758,61,25,36,40.98360655737705,72.0708188428707
20,280,156.78680000000026,6.578809072024483,159.97451958806667,22.248199330115714,0.3357943280617125,0.18641333627509238,3.820186803812015,-41.041657921950005,-18.608474820502465,1.683857595602007,59,25,34,42.3728813559322,72.23521972810623
20,290,150.78680000000026,6.408703627840695,159.97451958806667,23.461001136503132,0.3244581957473606,0.15950946549819903,3.636367255836084,-41.46632872628563,-18.34214291864474,1.6489836147419985,59,24,35,40.67796610169492,72.43123616819476
20,300,169.73600000000025,6.933645225751794,159.97451958806667,28.470160900380492,0.31151379607151547,0.19917758564505642,4.016422966822463,-42.26048934639085,-18.77240951736431,1.7759594118039683,55,22,33,40.0,72.73474549478344
25,30,178.28280000000072,7.159244184295255,159.97451958806667,13.086802382496392,0.39759288127809844,0.17332060504287133,4.415378382711351,-40.37769462705088,-10.84633264383703,1.4143403961597167,164,69,95,42.073170731707314,63.82548213721151
25,40,194.52840000000063,7.570796188392648,159.97451958806667,14.429037818306053,0.39542596468093794,0.19209224759870583,6.044854522484953,-32.18082408375856,-12.188009016197173,1.513288944499531,142,63,79,44.36619718309859,64.51470123300665
25,50,224.32580000000058,8.273474716206408,159.97451958806667,14.39599907701857,0.43462990686455943,0.18931089947222773,7.248474208306788,-30.94800278697579,-12.819650968748267,1.6832726794244963,129,58,71,44.96124031007752,65.34302877015492
25,60,207.64840000000052,7.8879969107287895,159.97451958806667,13.99049762458103,0.43188910007449716,0.18153189344540116,7.9028592687028265,-26.275097776615713,-11.150915301317134,1.6544497568447496,117,52,65,44.44444444444444,65.76035409421436
25,70,183.99660000000046,7.306488101265485,159.97451958806667,15.26018202689958,0.3879236883169604,0.15924820174201187,5.670153447471041,-32.45002127447984,-13.496907834983663,1.5567421510009438,108,48,60,44.44444444444444,66.19664875118558
25,80,234.37040000000047,8.496817782592302,159.97451958806667,15.777582651335361,0.4320333728011177,0.18424635303456674,6.82716552742592,-34.32909295350955,-14.775066043947263,1.7944403843624626,102,43,59,42.15686274509804,66.59500474233323
25,90,258.1432000000003,9.001443560270662,159.97451958806667,16.543845570782373,0.4388994401269941,0.20613083866142173,7.77891810302436,-33.184974643149545,-13.784773103188003,1.9969259192891613,91,37,54,40.65934065934066,66.80366740436294
25,100,243.96640000000028,8.704417951376374,159.97451958806667,16.81306863602668,0.42884703373349436,0.19117395281451333,7.244456731088132,-33.676286442994055,-16.182766426091383,1.897130551943658,82,36,46,43.90243902439025,67.26525450521656
25,110,224.9176000000004,8.286811099292123,159.97451958806667,16.95507584353913,0.41269518819104745,0.17902048259350162,6.144926927045384,-36.602160232383056,-16.4533098126202,1.8781062187230864,88,35,53,39.77272727272727,67.52450205501107
25,120,245.06660000000028,8.727873615703196,159.97451958806667,18.06784931099102,0.41455247261104045,0.2091286235598988,6.780844950457993,-36.14101218808254,-16.140795472973615,2.031902816960715,83,33,50,39.75903614457831,67.80271893771736
25,130,241.06540000000032,8.642233151268218,159.97451958806667,18.625518356568477,0.4065951447358147,0.19659998333636206,6.634006495869231,-36.33782995993499,-17.049429671604997,2.110946536953146,77,32,45,41.55844155844156,68.08725893139425
25,140,253.11440000000016,8.897357829006713,159.97451958806667,18.9017020167835,0.4148604728379559,0.16620250096698425,7.62507093964764,-33.1950223156477,-16.473836875380528,2.282780500413042,72,32,40,44.44444444444444,68.33386025924754
25,150,242.18980000000022,8.666393709145614,159.97451958806667,18.72346875750488,0.41443996617833934,0.16392201997776015,7.283917502613167,-33.24993726426921,-15.541389839459033,2.218311254913443,74,31,43,41.891891891891895,68.80809358204236
25,160,228.2394000000003,8.361251060849394,159.97451958806667,22.351689060049114,0.3658413522348816,0.15939337866621542,5.4909269143543655,-41.56664322071698,-18.536900702033947,2.1642408185209874,72,29,43,40.27777777777778,69.2507113499842
25,170,241.36380000000028,8.64865225603062,159.97451958806667,21.78957759563339,0.3854806005650178,0.16439459177607774,6.0784063800142984,-39.70840133255989,-18.751144677375922,2.2558485845910194,69,28,41,40.57971014492754,69.70597533986721
25,180,239.96340000000026,8.618481740704276,159.97451958806667,23.362240390713314,0.37227416254370727,0.17425059542113744,5.985056469813138,-40.09375704478395,-20.444460452374415,2.1519157360328127,67,26,41,38.80597014925373,69.93360733480873
25,190,252.88740000000013,8.892626864638453,159.97451958806667,20.705619317832337,0.41019294670398126,0.19286319259233764,8.064432402371537,-31.35836316584818,-16.17057587592358,2.3583856696868852,62,25,37,40.32258064516129,70.21814732848561
25,200,248.7616000000001,8.80614183765649,159.97451958806667,18.91183184849914,0.4333563504158214,0.2048664339425926,8.82173725384503,-28.198708807788993,-14.65879381494966,2.418308121409497,58,24,34,41.37931034482759,70.38887132469175
25,210,243.81080000000014,8.701094999230952,159.97451958806667,17.51914921146695,0.4549402671785874,0.2568977003698122,8.769092083091119,-27.80342567848329,-12.438861280940698,2.441013274702413,54,24,30,44.44444444444444,70.59121087575086
25,220,229.08580000000023,8.380106172522916,159.97451958806667,17.988300904688586,0.4359898123246679,0.23570420271057732,8.200617158375579,-27.93519019065862,-12.419767867504444,2.3399243840411024,54,25,29,46.2962962962963,70.7872273158394
25,230,218.21140000000025,8.13434071653274,159.97451958806667,18.39316791839237,0.4228891077587746,0.23214364345703048,6.598392242377092,-33.070389268248306,-14.112603192196152,2.215199333513024,57,24,33,42.10526315789473,71.00221308883971
25,240,224.68600000000026,8.281594626352984,159.97451958806667,17.468764765361968,0.4463092851095931,0.21325581352476203,6.511286260498412,-34.50716049194272,-13.69567216644986,2.3597258834835366,55,23,32,41.81818181818181,71.19822952892824
25,250,204.06080000000026,7.802532216199776,159.97451958806667,18.299525774262378,0.41574690681940746,0.1938252669005225,5.607327616823489,-36.39180977900472,-15.605967937587536,2.152439224119918,54,22,32,40.74074074074074,71.40689219095795
25,260,194.61040000000023,7.572819283971355,159.97451958806667,18.88603603401878,0.40069583816663507,0.18803829451136692,5.429905571047866,-35.84047594449128,-13.965714731405821,2.1316597758898412,52,22,30,42.30769230769231,71.70407840657603
25,270,191.08540000000022,7.485373287319641,159.97451958806667,19.03745594054311,0.3991278271026606,0.18274615283356777,5.341650476779254,-35.77272620712823,-14.432929695125098,2.049955547936249,52,21,31,40.38461538461539,71.93803351248815
25,280,185.66080000000022,7.348854974792718,159.97451958806667,23.933792856420837,0.3452955276604723,0.21207385940903936,5.04203535863673,-36.82258984597826,-17.05685860910762,1.939253821045752,54,21,33,38.88888888888889,72.27315839392982
25,290,170.03560000000024,6.941665407040776,159.97451958806667,28.80901657333816,0.30831200697857347,0.19257354722181153,3.7476735941861836,-45.3709736791856,-18.005941235306867,1.8103964487283735,53,17,36,32.075471698113205,72.44388239013595
25,300,181.81040000000021,7.250479070679305,159.97451958806667,27.808538748811866,0.32285355616060124,0.23561827578233047,4.020278364654939,-45.22333617453502,-16.17623203378111,1.8841052034735863,52,19,33,36.53846153846153,72.66519127410686
30,40,196.4024000000006,7.616900713788399,159.97451958806667,15.162192105772906,0.389513849724533,0.16762286927024775,5.604135052803871,-35.04597911175181,-14.46455136381145,1.5438487963754182,137,58,79,42.33576642335766,65.00790388871324
30,50,229.87220000000045,8.397584194013596,159.97451958806667,13.118817547705278,0.4734783259188931,0.20960895328973553,9.904699652216294,-23.208396828929974,-9.574837583650078,1.778467800926553,111,51,60,45.94594594594595,65.48846032247866
30,60,183.42120000000045,7.291785811308471,159.97451958806667,15.271414640101966,0.3844560786047362,0.1504521507346096,5.7504959655890255,-31.896587893912653,-12.588278078095987,1.5544139427756185,106,46,60,43.39622641509434,65.88049320265571
30,70,217.3194000000004,8.11383510635002,159.97451958806667,15.315234880422956,0.42429333682884274,0.17780510535212365,6.623382538070468,-32.81093893503397,-15.233524951402039,1.721476980199499,97,45,52,46.391752577319586,66.46221941195068
30,80,254.09240000000025,8.917708199842389,159.97451958806667,17.098234263283615,0.42464274162151006,0.19776124898283032,7.071808468428863,-35.93032830772518,-14.367691320971879,1.9770327002361712,87,39,48,44.827586206896555,66.60765096427443
30,90,274.4410000000002,9.329652250681185,159.97451958806667,15.979319683791879,0.46519646512405755,0.2110399766397904,8.71177224855294,-31.502315736684455,-13.863018629935672,2.116336263142652,80,34,46,42.5,66.9364527347455
30,100,240.6656000000002,8.633624542354879,159.97451958806667,16.20665375766947,0.4369888754947957,0.17161528389172107,7.134355885599314,-33.7333326034076,-15.509316278531376,1.9943166700545198,78,34,44,43.58974358974359,67.23996206133418
30,110,222.54060000000035,8.233106812770853,159.97451958806667,17.876001564467973,0.39668552373441346,0.16569718263980518,6.655331104572014,-33.43794568644701,-16.19363486231624,1.9088245671925599,78,35,43,44.871794871794876,67.4423016123933
30,120,238.39060000000026,8.58445853006593,159.97451958806667,18.642342412270153,0.401396834276021,0.18530233769767568,7.145637187999011,-33.36169941574611,-16.82634360140546,2.064167738018714,78,33,45,42.30769230769231,67.81536515965854
30,130,242.0140000000002,8.662621091266654,159.97451958806667,18.632975643380867,0.4084090355593462,0.15556490648059926,7.4693422811491725,-32.400978679312296,-15.908964911029702,2.263998495824347,70,30,40,42.857142857142854,68.11887448624724
30,140,236.46480000000034,8.542597753386683,159.97451958806667,19.80480838932712,0.3939839620934089,0.15466692696853732,6.02146356110036,-39.270319848417195,-17.744793677153854,2.1856390467747837,74,28,46,37.83783783783784,68.61840025292445
30,150,239.68840000000026,8.61254347252709,159.97451958806667,23.02613099137654,0.36691945146183913,0.1432731430663208,5.468956238526731,-43.82708318481066,-17.887270861662042,2.2849031317344095,67,27,40,40.298507462686565,69.11792601960164
30,160,250.1376000000002,8.835091088911495,159.97451958806667,21.408676295388837,0.3937995418064171,0.15602544028207926,6.880071322075549,-36.35683240628671,-16.348993956894798,2.4221025533734197,63,27,36,42.857142857142854,69.4846664558963
30,170,252.26240000000013,8.879586404455054,159.97451958806667,20.25315280822181,0.411065129733189,0.17815289806226803,8.121222480743851,-31.062121570753288,-15.603165011457676,2.3434806180825474,62,26,36,41.935483870967744,69.77552956054379
30,180,255.0612000000001,8.937815528290937,159.97451958806667,19.442281008537186,0.42879219261844054,0.19423864258289242,8.996956707537178,-28.349719609779072,-13.805441251811004,2.4797428301906503,56,24,32,42.857142857142854,70.19917799557382
30,190,245.96100000000018,8.746890405916252,159.97451958806667,19.19131399832846,0.4252559614521376,0.18911288882980173,9.144539836932216,-26.89703411938052,-13.295535429967655,2.5124985395310517,55,25,30,45.45454545454545,70.2813784381916
30,200,234.3606000000002,8.49660294370478,159.97451958806667,17.86537428907394,0.43815521068074037,0.22147813379080528,8.778071234059976,-26.698416286558803,-11.9959432181616,2.440497571517609,53,24,29,45.28301886792453,70.41416376857413
30,210,227.2604000000002,8.33938541319319,159.97451958806667,17.65037124560807,0.43884167984547245,0.21864034002257707,8.293654075175358,-27.40172159823233,-12.336681718136406,2.3119815817184244,52,23,29,44.230769230769226,70.65444198545684
30,220,204.61060000000023,7.815690496337191,159.97451958806667,18.790352260129282,0.4022728683760893,0.20155046234335028,6.249005831297291,-32.74290431531301,-13.828782010900323,2.1927600997529497,53,22,31,41.509433962264154,70.81251975972178
30,230,201.18620000000024,7.733371519393906,159.97451958806667,19.013688973543598,0.3985167619380281,0.20654730075181743,5.541794690969049,-36.303438004994085,-14.927245422410367,2.1639809954918685,56,22,34,39.285714285714285,71.0275055327221
